PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	

PR:Q6PJT7	zinc finger CCCH domain-containing protein 14 (human)	A zinc finger CCCH domain-containing protein 14 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q6PJT7]	organism-gene	PR:000017599
PR:Q6P3X3	tetratricopeptide repeat protein 27 (human)	A tetratricopeptide repeat protein 27 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q6P3X3]	organism-gene	PR:000030202
PR:Q6KC79-3	nipped-B-like protein isoform 3 (human)	A nipped-B-like protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6KC79-3. [PRO:DNx, UniProtKB:Q6KC79]	organism-sequence	PR:Q6KC79
PR:Q6KC79-2	nipped-B-like protein isoform 2 (human)	A nipped-B-like protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6KC79-2. [PRO:DNx, UniProtKB:Q6KC79]	organism-sequence	PR:Q6KC79
PR:Q6KC79-1	nipped-B-like protein isoform 1 (human)	A nipped-B-like protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6KC79-1. [PRO:DNx, UniProtKB:Q6KC79]	organism-sequence	PR:Q6KC79
PR:Q6KC79	nipped-B-like protein (human)	A nipped-B-like protein that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q6KC79]	organism-gene	PR:000011219
PR:Q68CQ4	digestive organ expansion factor homolog (human)	A digestive organ expansion factor that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q68CQ4]	organism-gene	PR:000006377
PR:Q5JTH9-3	RRP12-like protein isoform 3 (human)	An RRP12-like protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q5JTH9-3. [PRO:DNx, UniProtKB:Q5JTH9]	organism-sequence	PR:Q5JTH9
PR:Q5JTH9-2	RRP12-like protein isoform 2 (human)	An RRP12-like protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q5JTH9-2. [PRO:DNx, UniProtKB:Q5JTH9]	organism-sequence	PR:Q5JTH9
PR:Q5JTH9-1	RRP12-like protein isoform 1 (human)	An RRP12-like protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q5JTH9-1. [PRO:DNx, UniProtKB:Q5JTH9]	organism-sequence	PR:Q5JTH9
PR:Q5JTH9	RRP12-like protein (human)	An RRP12-like protein that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q5JTH9]	organism-gene	PR:000014310
PR:Q53GS9-3	U4/U6.U5 tri-snRNP-associated protein 2 isoform 3 (human)	A U4/U6.U5 tri-snRNP-associated protein 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q53GS9-3. [PRO:DNx, UniProtKB:Q53GS9]	organism-sequence	PR:Q53GS9
PR:Q53GS9-2	U4/U6.U5 tri-snRNP-associated protein 2 isoform 2 (human)	A U4/U6.U5 tri-snRNP-associated protein 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q53GS9-2. [PRO:DNx, UniProtKB:Q53GS9]	organism-sequence	PR:Q53GS9
PR:Q53GS9-1	U4/U6.U5 tri-snRNP-associated protein 2 isoform 1 (human)	A U4/U6.U5 tri-snRNP-associated protein 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q53GS9-1. [PRO:DNx, UniProtKB:Q53GS9]	organism-sequence	PR:Q53GS9
PR:Q53GS9	U4/U6.U5 tri-snRNP-associated protein 2 (human)	A U4/U6.U5 tri-snRNP-associated protein 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q53GS9]	organism-gene	PR:000017178
PR:Q53GS7-2	nucleoporin GLE1 isoform 2 (human)	A nucleoporin GLE1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q53GS7-2. [PRO:DNx, UniProtKB:Q53GS7]	organism-sequence	PR:Q53GS7
PR:Q53GS7-1	nucleoporin GLE1 isoform 1 (human)	A nucleoporin GLE1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q53GS7-1. [PRO:DNx, UniProtKB:Q53GS7]	organism-sequence	PR:Q53GS7
PR:Q53GS7	nucleoporin GLE1 (human)	A nucleoporin GLE1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q53GS7]	organism-gene	PR:000008024
PR:Q53F39-5	metallophosphoesterase 1 isoform 5 (human)	A metallophosphoesterase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q53F39-5. [PRO:DNx, UniProtKB:Q53F39]	organism-sequence	PR:Q53F39
PR:Q53F39-4	metallophosphoesterase 1 isoform 4 (human)	A metallophosphoesterase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q53F39-4. [PRO:DNx, UniProtKB:Q53F39]	organism-sequence	PR:Q53F39
PR:Q53F39-3	metallophosphoesterase 1 isoform 3 (human)	A metallophosphoesterase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q53F39-3. [PRO:DNx, UniProtKB:Q53F39]	organism-sequence	PR:Q53F39

PR:Q86U38-1	nucleolar protein 9 isoform 1 (human)	A nucleolar protein 9 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000041490
PR:Q86U38	nucleolar protein 9 (human)	A nucleolar protein 9 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q86U38]	organism-gene	PR:000032393
PR:Q86TN4-4	tRNA 2'-phosphotransferase 1 isoform 4 (human)	A tRNA 2'-phosphotransferase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q86TN4-4. [PRO:DNx, UniProtKB:Q86TN4]	organism-sequence	PR:Q86TN4
PR:Q86TN4-3	tRNA 2'-phosphotransferase 1 isoform 3 (human)	A tRNA 2'-phosphotransferase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q86TN4-3. [PRO:DNx, UniProtKB:Q86TN4]	organism-sequence	PR:Q86TN4
PR:Q86TN4-2	tRNA 2'-phosphotransferase 1 isoform 2 (human)	A tRNA 2'-phosphotransferase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q86TN4-2. [PRO:DNx, UniProtKB:Q86TN4]	organism-sequence	PR:Q86TN4
PR:Q86TN4-1	tRNA 2'-phosphotransferase 1 isoform 1 (human)	A tRNA 2'-phosphotransferase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q86TN4-1. [PRO:DNx, UniProtKB:Q86TN4]	organism-sequence	PR:Q86TN4
PR:Q86TN4	tRNA 2'-phosphotransferase 1 (human)	A tRNA 2'-phosphotransferase 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q86TN4]	organism-gene	PR:000016705
PR:Q7Z6J9-2	tRNA-splicing endonuclease subunit Sen54 isoform 2 (human)	A tRNA-splicing endonuclease subunit Sen54 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q7Z6J9-2. [PRO:DNx, UniProtKB:Q7Z6J9]	organism-sequence	PR:Q7Z6J9
PR:Q7Z6J9-1	tRNA-splicing endonuclease subunit Sen54 isoform 1 (human)	A tRNA-splicing endonuclease subunit Sen54 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q7Z6J9-1. [PRO:DNx, UniProtKB:Q7Z6J9]	organism-sequence	PR:Q7Z6J9
PR:Q7Z6J9	tRNA-splicing endonuclease subunit Sen54 (human)	A tRNA-splicing endonuclease subunit Sen54 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q7Z6J9]	organism-gene	PR:000016717
PR:Q7Z6J8	E3 ubiquitin-protein ligase E3D (human)	An E3 ubiquitin-protein ligase E3D that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q7Z6J8]	organism-gene	PR:000016968
PR:Q7RTV0-1	PHD finger-like domain-containing protein 5A isoform 1 (human)	A PHD finger-like domain-containing protein 5A isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000041381
PR:Q7RTV0	PHD finger-like domain-containing protein 5A (human)	A PHD finger-like domain-containing protein 5A that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q7RTV0]	organism-gene	PR:000012652
PR:Q7L014	ATP-dependent RNA helicase DDX46 (human)	An ATP-dependent RNA helicase DDX46 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q7L014]	organism-gene	PR:000030255
PR:Q6UXN9-1	WD repeat-containing protein 82 isoform 1 (human)	A WD repeat-containing protein 82 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000041273
PR:Q6UXN9	WD repeat-containing protein 82 (human)	A WD repeat-containing protein 82 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q6UXN9]	organism-gene	PR:000017400
PR:Q6RFH5-2	WD repeat-containing protein 74 isoform 2 (human)	A WD repeat-containing protein 74 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6RFH5-2. [PRO:DNx, UniProtKB:Q6RFH5]	organism-sequence	PR:Q6RFH5
PR:Q6RFH5-1	WD repeat-containing protein 74 isoform 1 (human)	A WD repeat-containing protein 74 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6RFH5-1. [PRO:DNx, UniProtKB:Q6RFH5]	organism-sequence	PR:Q6RFH5
PR:Q6RFH5	WD repeat-containing protein 74 (human)	A WD repeat-containing protein 74 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q6RFH5]	organism-gene	PR:000029868
PR:Q6R327-4	rapamycin-insensitive companion of mTOR isoform 2 (human)	A rapamycin-insensitive companion of mTOR (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6R327-4. [PRO:DNx, UniProtKB:Q6R327]	organism-sequence	PR:Q6R327
PR:Q6R327-3	rapamycin-insensitive companion of mTOR isoform 3 (human)	A rapamycin-insensitive companion of mTOR (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6R327-3. [PRO:DNx, UniProtKB:Q6R327]	organism-sequence	PR:Q6R327
PR:Q6R327-1	rapamycin-insensitive companion of mTOR isoform 1 (human)	A rapamycin-insensitive companion of mTOR (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6R327-1. [PRO:DNx, UniProtKB:Q6R327]	organism-sequence	PR:Q6R327
PR:Q6R327	rapamycin-insensitive companion of mTOR (human)	A rapamycin-insensitive companion of mTOR that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q6R327]	organism-gene	PR:000013999
PR:Q6PJT7-9	zinc finger CCCH domain-containing protein 14 isoform 9 (human)	A zinc finger CCCH domain-containing protein 14 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6PJT7-9. [PRO:DNx, UniProtKB:Q6PJT7]	organism-sequence	PR:Q6PJT7
PR:Q6PJT7-8	zinc finger CCCH domain-containing protein 14 isoform 8 (human)	A zinc finger CCCH domain-containing protein 14 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6PJT7-8. [PRO:DNx, UniProtKB:Q6PJT7]	organism-sequence	PR:Q6PJT7
PR:Q6PJT7-6	zinc finger CCCH domain-containing protein 14 isoform 6 (human)	A zinc finger CCCH domain-containing protein 14 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6PJT7-6. [PRO:DNx, UniProtKB:Q6PJT7]	organism-sequence	PR:Q6PJT7
PR:Q6PJT7-5	zinc finger CCCH domain-containing protein 14 isoform 5 (human)	A zinc finger CCCH domain-containing protein 14 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6PJT7-5. [PRO:DNx, UniProtKB:Q6PJT7]	organism-sequence	PR:Q6PJT7

PR:Q8WV07	oral cancer-overexpressed protein 1 (human)	An oral cancer-overexpressed protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8WV07]	organism-gene	PR:000012029
PR:Q8TDD1-2	ATP-dependent RNA helicase DDX54 isoform 2 (human)	An ATP-dependent RNA helicase DDX54 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TDD1-2. [PRO:DNx, UniProtKB:Q8TDD1]	organism-sequence	PR:Q8TDD1
PR:Q8TDD1-1	ATP-dependent RNA helicase DDX54 isoform 1 (human)	An ATP-dependent RNA helicase DDX54 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TDD1-1. [PRO:DNx, UniProtKB:Q8TDD1]	organism-sequence	PR:Q8TDD1
PR:Q8TDD1	ATP-dependent RNA helicase DDX54 (human)	An ATP-dependent RNA helicase DDX54 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8TDD1]	organism-gene	PR:000006369
PR:Q8NI36	WD repeat-containing protein 36 (human)	A WD repeat-containing protein 36 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8NI36]	organism-gene	PR:000017391
PR:Q8NHQ9-2	ATP-dependent RNA helicase DDX55 isoform 2 (human)	An ATP-dependent RNA helicase DDX55 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8NHQ9-2. [PRO:DNx, UniProtKB:Q8NHQ9]	organism-sequence	PR:Q8NHQ9
PR:Q8NHQ9-1	ATP-dependent RNA helicase DDX55 isoform 1 (human)	An ATP-dependent RNA helicase DDX55 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000041986
PR:Q8NHQ9	ATP-dependent RNA helicase DDX55 (human)	An ATP-dependent RNA helicase DDX55 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8NHQ9]	organism-gene	PR:000006370
PR:Q8NCE0-5	tRNA-splicing endonuclease subunit Sen2 isoform 5 (human)	A tRNA-splicing endonuclease subunit Sen2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8NCE0-5. [PRO:DNx, UniProtKB:Q8NCE0]	organism-sequence	PR:Q8NCE0
PR:Q8NCE0-4	tRNA-splicing endonuclease subunit Sen2 isoform 4 (human)	A tRNA-splicing endonuclease subunit Sen2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8NCE0-4. [PRO:DNx, UniProtKB:Q8NCE0]	organism-sequence	PR:Q8NCE0
PR:Q8NCE0-3	tRNA-splicing endonuclease subunit Sen2 isoform 3 (human)	A tRNA-splicing endonuclease subunit Sen2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8NCE0-3. [PRO:DNx, UniProtKB:Q8NCE0]	organism-sequence	PR:Q8NCE0
PR:Q8NCE0-2	tRNA-splicing endonuclease subunit Sen2 isoform 2 (human)	A tRNA-splicing endonuclease subunit Sen2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8NCE0-2. [PRO:DNx, UniProtKB:Q8NCE0]	organism-sequence	PR:Q8NCE0
PR:Q8NCE0-1	tRNA-splicing endonuclease subunit Sen2 isoform 1 (human)	A tRNA-splicing endonuclease subunit Sen2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8NCE0-1. [PRO:DNx, UniProtKB:Q8NCE0]	organism-sequence	PR:Q8NCE0
PR:Q8NCE0	tRNA-splicing endonuclease subunit Sen2 (human)	A tRNA-splicing endonuclease subunit Sen2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8NCE0]	organism-gene	PR:000016715
