PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	Ortho isoform 	

PR:Q13042-3	cell division cycle protein 16 homolog isoform 3 (human)	A cell division cycle protein 16 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13042-3. [PRO:DNx, UniProtKB:Q13042]	organism-sequence	PR:Q13042	Yes
PR:Q13042-2	cell division cycle protein 16 homolog isoform 2 (human)	A cell division cycle protein 16 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13042-2. [PRO:DNx, UniProtKB:Q13042]	organism-sequence	PR:Q13042	Yes
PR:Q13042-1	cell division cycle protein 16 homolog isoform 1 (human)	A cell division cycle protein 16 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040387	Yes
PR:Q13042	cell division cycle protein 16 (human)	A cell division cycle protein 16 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000005187	Yes
PR:Q12996-3	cleavage stimulation factor subunit 3 isoform 3 (human)	A cleavage stimulation factor subunit 3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q12996-3. [PRO:DNx, UniProtKB:Q12996]	organism-sequence	PR:Q12996	Yes
PR:Q12996-2	cleavage stimulation factor subunit 3 isoform 2 (human)	A cleavage stimulation factor subunit 3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q12996-2. [PRO:DNx, UniProtKB:Q12996]	organism-sequence	PR:Q12996	Yes
PR:Q12996-1	cleavage stimulation factor subunit 3 isoform 1 (human)	A cleavage stimulation factor 77 kDa subunit isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040384	Yes
PR:Q12996	cleavage stimulation factor 77 kDa subunit (human)	A cleavage stimulation factor 77 kDa subunit that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000005978	Yes
PR:Q12874-1	splicing factor 3A subunit 3 isoform 1 (human)	A splicing factor 3A subunit 3 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040370	Yes
PR:Q12874	splicing factor 3A subunit 3 (human)	A splicing factor 3A subunit 3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q12874]	organism-gene	PR:000014733	Yes
PR:Q10713-2	mitochondrial-processing peptidase subunit alpha isoform 2 (human)	A mitochondrial-processing peptidase subunit alpha (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q10713-2. [PRO:DNx, UniProtKB:Q10713]	organism-sequence	PR:Q10713	Yes
PR:Q10713-1	mitochondrial-processing peptidase subunit alpha isoform 1 (human)	A mitochondrial-processing peptidase subunit alpha (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q10713-1. [PRO:DNx, UniProtKB:Q10713]	organism-sequence	PR:Q10713	Yes
PR:Q10713	mitochondrial-processing peptidase subunit alpha (human)	A mitochondrial-processing peptidase subunit alpha that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q10713]	organism-gene	PR:000012911	Yes
PR:Q08945-1	FACT complex subunit SSRP1 isoform 1 (human)	A FACT complex subunit SSRP1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040339	Yes
PR:Q08945	FACT complex subunit SSRP1 (human)	A FACT complex subunit SSRP1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q08945]	organism-gene	PR:000015663	Yes
PR:Q07864	DNA polymerase epsilon catalytic subunit A (human)	A DNA polymerase epsilon catalytic subunit A that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q07864]	organism-gene	PR:000012969	Yes
PR:Q07326-2	phosphatidylinositol-glycan biosynthesis class F protein isoform 2 (human)	A phosphatidylinositol-glycan biosynthesis class F protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q07326-2. [PRO:DNx, UniProtKB:Q07326]	organism-sequence	PR:Q07326	Yes
PR:Q07326-1	phosphatidylinositol-glycan biosynthesis class F protein isoform 1 (human)	A phosphatidylinositol-glycan biosynthesis class F protein isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040320	Yes
PR:Q07326	phosphatidylinositol-glycan biosynthesis class F protein (human)	A phosphatidylinositol-glycan biosynthesis class F protein that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q07326]	organism-gene	PR:000012695	Yes
PR:Q06265-4	exosome complex component RRP45 isoform 4 (human)	An exosome complex component RRP45 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q06265-4. [PRO:DNx, UniProtKB:Q06265]	organism-sequence	PR:Q06265	Yes

PR:Q14152-2	eukaryotic translation initiation factor 3 subunit A isoform 2 (human)	A eukaryotic translation initiation factor 3 subunit A (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q14152-2. [PRO:DNx, UniProtKB:Q14152]	organism-sequence	PR:Q14152	Yes
PR:Q14152-1	eukaryotic translation initiation factor 3 subunit A isoform 1 (human)	A eukaryotic translation initiation factor 3 subunit A (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q14152-1. [PRO:DNx, UniProtKB:Q14152]	organism-sequence	PR:Q14152	Yes
PR:Q14152	eukaryotic translation initiation factor 3 subunit A (human)	A eukaryotic translation initiation factor 3 subunit A that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q14152]	organism-gene	PR:000006973	Yes
PR:Q13895	bystin (human)	A bystin that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13895]	organism-gene	PR:000004862	Yes
PR:Q13889-2	general transcription factor IIH subunit 3 isoform 2 (human)	A general transcription factor IIH subunit 3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13889-2. [PRO:DNx, UniProtKB:Q13889]	organism-sequence	PR:Q13889	Yes
PR:Q13889-1	general transcription factor IIH subunit 3 isoform 1 (human)	A general transcription factor IIH subunit 3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13889-1. [PRO:DNx, UniProtKB:Q13889]	organism-sequence	PR:Q13889	Yes
PR:Q13889	general transcription factor IIH subunit 3 (human)	A general transcription factor IIH subunit 3 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000008319	Yes
PR:Q13868-3	exosome complex component RRP4 isoform 3 (human)	An exosome complex component RRP4 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13868-3. [PRO:DNx, UniProtKB:Q13868]	organism-sequence	PR:Q13868	Yes
PR:Q13868-2	exosome complex component RRP4 isoform 2 (human)	An exosome complex component RRP4 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13868-2. [PRO:DNx, UniProtKB:Q13868]	organism-sequence	PR:Q13868	Yes
PR:Q13868-1	exosome complex component RRP4 isoform 1 (human)	An exosome complex component RRP4 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040480	Yes
PR:Q13868	exosome complex component RRP4 (human)	An exosome complex component RRP4 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13868]	organism-gene	PR:000007259	Yes
PR:Q13823	nucleolar GTP-binding protein 2 (human)	A nucleolar GTP-binding protein 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13823]	organism-gene	PR:000008116	Yes
PR:Q13610-2	periodic tryptophan protein 1 homolog isoform 2 (human)	A periodic tryptophan protein 1 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13610-2. [PRO:DNx, UniProtKB:Q13610]	organism-sequence	PR:Q13610	Yes
PR:Q13610-1	periodic tryptophan protein 1 homolog isoform 1 (human)	A periodic tryptophan protein 1 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13610-1. [PRO:DNx, UniProtKB:Q13610]	organism-sequence	PR:Q13610	Yes
PR:Q13610	periodic tryptophan protein 1 homolog (human)	A periodic tryptophan protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13610]	organism-gene	PR:000013504	Yes
PR:Q13601-2	KRR1 small subunit processome component homolog isoform 2 (human)	A KRR1 small subunit processome component homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13601-2. [PRO:DNx, UniProtKB:Q13601]	organism-sequence	PR:Q13601	Yes
PR:Q13601-1	KRR1 small subunit processome component homolog isoform 1 (human)	A KRR1 small subunit processome component homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13601-1. [PRO:DNx, UniProtKB:Q13601]	organism-sequence	PR:Q13601	Yes
PR:Q13601	KRR1 small subunit processome component homolog (human)	A KRR1 small subunit processome component that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13601]	organism-gene	PR:000009449	Yes
PR:Q13573-1	SNW domain-containing protein 1 isoform 1 (human)	A SNW domain-containing protein 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040454	Yes
PR:Q13573	SNW domain-containing protein 1 (human)	A SNW domain-containing protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13573]	organism-gene	PR:000015357	Yes
PR:Q13526	peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 (human)	A peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13526]	organism-gene	PR:000012735	Yes
PR:Q13416	origin recognition complex subunit 2 (human)	An origin recognition complex subunit 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13416]	organism-gene	PR:000012031	Yes
PR:Q13347-1	eukaryotic translation initiation factor 3 subunit I isoform 1 (human)	A eukaryotic translation initiation factor 3 subunit I isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040415	Yes
PR:Q13347	eukaryotic translation initiation factor 3 subunit I (human)	A eukaryotic translation initiation factor 3 subunit I that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13347]	organism-gene	PR:000006981	Yes
PR:Q13200-3	26S proteasome non-ATPase regulatory subunit 2 isoform 3 (human)	A 26S proteasome non-ATPase regulatory subunit 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13200-3. [PRO:DNx, UniProtKB:Q13200]	organism-sequence	PR:Q13200	Yes
PR:Q13200-2	26S proteasome non-ATPase regulatory subunit 2 isoform 2 (human)	A 26S proteasome non-ATPase regulatory subunit 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13200-2. [PRO:DNx, UniProtKB:Q13200]	organism-sequence	PR:Q13200	Yes
PR:Q13200-1	26S proteasome non-ATPase regulatory subunit 2 isoform 1 (human)	A 26S proteasome non-ATPase regulatory subunit 2 isoform 1 that is encoded in the genome of human. [PRO:JAN]	organism-sequence	PR:000002250	Yes

PR:Q15393-3	splicing factor 3B subunit 3 isoform 3 (human)	A splicing factor 3B subunit 3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q15393-3. [PRO:DNx, UniProtKB:Q15393]	organism-sequence	PR:Q15393	Yes
PR:Q15393-2	splicing factor 3B subunit 3 isoform 2 (human)	A splicing factor 3B subunit 3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q15393-2. [PRO:DNx, UniProtKB:Q15393]	organism-sequence	PR:Q15393	Yes
PR:Q15393-1	splicing factor 3B subunit 3 isoform 1 (human)	A splicing factor 3B subunit 3 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040637	Yes
PR:Q15393	splicing factor 3B subunit 3 (human)	A splicing factor 3B subunit 3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q15393]	organism-gene	PR:000014737	Yes
PR:Q15269-1	periodic tryptophan protein 2 homolog isoform 1 (human)	A periodic tryptophan protein 2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040609	Yes
PR:Q15269	periodic tryptophan protein 2 homolog (human)	A periodic tryptophan protein 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q15269]	organism-gene	PR:000013505	Yes
PR:Q15046-2	lysine--tRNA ligase isoform Mitochondrial (human)	A lysine--tRNA ligase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q15046-2. [PRO:DNx, UniProtKB:Q15046]	organism-sequence	PR:Q15046	Yes
PR:Q15046-1	lysine--tRNA ligase isoform Cytoplasmic (human)	A lysine--tRNA ligase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q15046-1. [PRO:DNx, UniProtKB:Q15046]	organism-sequence	PR:Q15046	Yes
PR:Q15046	lysine--tRNA ligase (human)	A lysyl-tRNA synthetase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q15046]	organism-gene	PR:000009241	Yes
PR:Q15008-4	26S proteasome non-ATPase regulatory subunit 6 isoform 4 (human)	A 26S proteasome non-ATPase regulatory subunit 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q15008-4. [PRO:DNx, UniProtKB:Q15008]	organism-sequence	PR:Q15008	Yes
PR:Q15008-3	26S proteasome non-ATPase regulatory subunit 6 isoform 3 (human)	A 26S proteasome non-ATPase regulatory subunit 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q15008-3. [PRO:DNx, UniProtKB:Q15008]	organism-sequence	PR:Q15008	Yes
PR:Q15008-2	26S proteasome non-ATPase regulatory subunit 6 isoform 2 (human)	A 26S proteasome non-ATPase regulatory subunit 6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q15008-2. [PRO:DNx, UniProtKB:Q15008]	organism-sequence	PR:Q15008	Yes
PR:Q15008-1	26S proteasome non-ATPase regulatory subunit 6 isoform 1 (human)	A 26S proteasome non-ATPase regulatory subunit 6 isoform 1 that is encoded in the genome of human. [PRO:JAN]	organism-sequence	PR:000002257	Yes
PR:Q15008	26S proteasome non-ATPase regulatory subunit 6 (human)	A 26S proteasome non-ATPase regulatory subunit 6 that is encoded in the genome of human. [PRO:WCB, UniProtKB:Q15008]	organism-gene	PR:000002182	Yes
PR:Q15003-2	condensin complex subunit 2 isoform 2 (human)	A condensin complex subunit 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q15003-2. [PRO:DNx, UniProtKB:Q15003]	organism-sequence	PR:Q15003	Yes
PR:Q15003-1	condensin complex subunit 2 isoform 1 (human)	A condensin complex subunit 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q15003-1. [PRO:DNx, UniProtKB:Q15003]	organism-sequence	PR:Q15003	Yes
PR:Q15003	condensin complex subunit 2 (human)	A condensin complex subunit 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q15003]	organism-gene	PR:000011024	Yes
PR:Q14692	ribosome biogenesis protein BMS1 homolog (human)	A ribosome biogenesis protein BMS1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q14692]	organism-gene	PR:000004776	Yes
