PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	

PR:P62191-1	26S protease regulatory subunit 4 isoform 1 (human)	A 26S protease regulatory subunit 4 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62191-1. [PRO:DNx, UniProtKB:P62191]	organism-sequence	PR:P62191
PR:P62191	26S protease regulatory subunit 4 (human)	A 26S protease regulatory subunit 4 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62191]	organism-gene	PR:000013378
PR:P62166-2	neuronal calcium sensor 1 isoform 2 (human)	A neuronal calcium sensor 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62166-2. [PRO:DNx, UniProtKB:P62166]	organism-sequence	PR:P62166
PR:P62166-1	neuronal calcium sensor 1 isoform 1 (human)	A neuronal calcium sensor 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039978
PR:P62166	neuronal calcium sensor 1 (human)	A neuronal calcium sensor 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62166]	organism-gene	PR:000007659
PR:P61970-1	nuclear transport factor 2 isoform 1 (human)	A nuclear transport factor 2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039965
PR:P61970	nuclear transport factor 2 (human)	A nuclear transport factor 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P61970]	organism-gene	PR:000011533
PR:P61218-1	DNA-directed RNA polymerases I, II, and III subunit RPABC2 isoform 1 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039927
PR:P61218	DNA-directed RNA polymerases I, II, and III subunit RPABC2 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P61218]	organism-gene	PR:000012992
PR:P61086-3	ubiquitin-conjugating enzyme E2 K isoform 3 (human)	A ubiquitin-conjugating enzyme E2 K (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P61086-3. [PRO:DNx, UniProtKB:P61086]	organism-sequence	PR:P61086
PR:P61086-2	ubiquitin-conjugating enzyme E2 K isoform 2 (human)	A ubiquitin-conjugating enzyme E2 K (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P61086-2. [PRO:DNx, UniProtKB:P61086]	organism-sequence	PR:P61086
PR:P61086-1	ubiquitin-conjugating enzyme E2 K isoform 1 (human)	A ubiquitin-conjugating enzyme E2 K isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039916
PR:P61086	ubiquitin-conjugating enzyme E2 K (human)	A ubiquitin-conjugating enzyme E2 K that is encoded in the genome of human. [PRO:DNx, UniProtKB:P61086]	organism-gene	PR:000016980
PR:P60953-2	cell division control protein 42 homolog isoform 2 (human)	A cell division control protein 42 isoform 2 that is encoded in the genome of human. [PRO:KRC]	organism-sequence	PR:000035810
PR:P60953-1	cell division control protein 42 homolog isoform 1 (human)	A cell division control protein 42 isoform 1 that is encoded in the genome of human. [PRO:KRC]	organism-sequence	PR:000035808
PR:P60953	cell division control protein 42 homolog (human)	A cell division control protein 42 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P60953]	organism-gene	PR:000005204
PR:P60900-3	proteasome subunit alpha type-6 isoform 3 (human)	A proteasome subunit alpha type-6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P60900-3. [PRO:DNx, UniProtKB:P60900]	organism-sequence	PR:P60900
PR:P60900-2	proteasome subunit alpha type-6 isoform 2 (human)	A proteasome subunit alpha type-6 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P60900-2. [PRO:DNx, UniProtKB:P60900]	organism-sequence	PR:P60900
PR:P60900-1	proteasome subunit alpha type-6 isoform 1 (human)	A proteasome subunit alpha type-6 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039903
PR:P60900	proteasome subunit alpha type-6 (human)	A proteasome subunit alpha type-6 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000013365
PR:P60174-4	triosephosphate isomerase isoform 4 (human)	A triosephosphate isomerase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P60174-4. [PRO:DNx, UniProtKB:P60174]	organism-sequence	PR:P60174
PR:P60174-3	triosephosphate isomerase isoform 1 (human)	A triosephosphate isomerase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P60174-3. [PRO:DNx, UniProtKB:P60174]	organism-sequence	PR:P60174
PR:P60174-1	triosephosphate isomerase isoform 2 (human)	A triosephosphate isomerase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P60174-1. [PRO:DNx, UniProtKB:P60174]	organism-sequence	PR:P60174
PR:P60174	triosephosphate isomerase (human)	A triosephosphate isomerase that is encoded in the genome of human. [PRO:DNx, UniProtKB:P60174]	organism-gene	PR:000016577

PR:P63279	SUMO-conjugating enzyme UBC9 (human)	A SUMO-conjugating enzyme UBC9 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P63279]	organism-gene	PR:000016977
PR:P63165-2	small ubiquitin-related modifier 1 isoform 2 (human)	A small ubiquitin-related modifier 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P63165-2. [PRO:DNx, UniProtKB:P63165]	organism-sequence	PR:P63165
PR:P63165-1	small ubiquitin-related modifier 1 isoform 1 (human)	A small ubiquitin-related modifier 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040075
PR:P63165	small ubiquitin-related modifier 1 (human)	A small ubiquitin-related modifier 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P63165]	organism-gene	PR:000015829
PR:P62979-1	ubiquitin-40S ribosomal protein S27a isoform 1 (human)	A ubiquitin-40S ribosomal protein S27a isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040055
PR:P62979	ubiquitin-40S ribosomal protein S27a (human)	A ubiquitin-40S ribosomal protein S27a that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62979]	organism-gene	PR:000014271
PR:P62888-1	60S ribosomal protein L30 isoform 1 (human)	A 60S ribosomal protein L30 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040044
PR:P62888	60S ribosomal protein L30 (human)	A 60S ribosomal protein L30 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62888]	organism-gene	PR:000014213
PR:P62877-1	E3 ubiquitin-protein ligase RBX1 isoform 1 (human)	An E3 ubiquitin-protein ligase RBX1 isoform 1 that is encoded in the genome of human. [PRO:CNA]	organism-sequence	PR:000000177
PR:P62877	E3 ubiquitin-protein ligase RBX1 (human)	An E3 ubiquitin-protein ligase RBX1 that is encoded in the genome of human. [PRO:CNA, UniProtKB:P62877]	organism-gene	PR:000000043
PR:P62875-1	DNA-directed RNA polymerases I, II, and III subunit RPABC5 isoform 1 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC5 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040042
PR:P62875	DNA-directed RNA polymerases I, II, and III subunit RPABC5 (human)	A DNA-directed RNA polymerases I, II, and III subunit RPABC5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62875]	organism-gene	PR:000012999
PR:P62487-1	DNA-directed RNA polymerase II subunit RPB7 isoform 1 (human)	A DNA-directed RNA polymerase II subunit RPB7 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040008
PR:P62487	DNA-directed RNA polymerase II subunit RPB7 (human)	A DNA-directed RNA polymerase II subunit RPB7 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62487]	organism-gene	PR:000012993
PR:P62333-1	26S protease regulatory subunit 10B isoform 1 (human)	A 26S protease regulatory subunit S10B isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040004
PR:P62333	26S protease regulatory subunit 10B (human)	A 26S protease regulatory subunit S10B that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62333]	organism-gene	PR:000013384
PR:P62316-2	small nuclear ribonucleoprotein Sm D2 isoform 2 (human)	A small nuclear ribonucleoprotein Sm D2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62316-2. [PRO:DNx, UniProtKB:P62316]	organism-sequence	PR:P62316
PR:P62316-1	small nuclear ribonucleoprotein Sm D2 isoform 1 (human)	A small nuclear ribonucleoprotein Sm D2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039999
PR:P62316	small nuclear ribonucleoprotein Sm D2 (human)	A small nuclear ribonucleoprotein Sm D2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62316]	organism-gene	PR:000015344
PR:P62314-1	small nuclear ribonucleoprotein Sm D1 isoform 1 (human)	A small nuclear ribonucleoprotein Sm D1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039998
PR:P62314	small nuclear ribonucleoprotein Sm D1 (human)	A small nuclear ribonucleoprotein Sm D1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62314]	organism-gene	PR:000015343
PR:P62306-1	small nuclear ribonucleoprotein F isoform 1 (human)	A small nuclear ribonucleoprotein F isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039994
PR:P62306	small nuclear ribonucleoprotein F (human)	A small nuclear ribonucleoprotein F that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62306]	organism-gene	PR:000015347
PR:P62304-1	small nuclear ribonucleoprotein E isoform 1 (human)	A small nuclear ribonucleoprotein E isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039993
PR:P62304	small nuclear ribonucleoprotein E (human)	A small nuclear ribonucleoprotein E that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62304]	organism-gene	PR:000015346
PR:P62277-1	40S ribosomal protein S13 isoform 1 (human)	A 40S ribosomal protein S13 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000039991
PR:P62277	40S ribosomal protein S13 (human)	A 40S ribosomal protein S13 that is encoded in the genome of human. [PRO:DNx, UniProtKB:P62277]	organism-gene	PR:000014254
PR:P62195-2	26S protease regulatory subunit 8 isoform 2 (human)	A 26S protease regulatory subunit 8 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:P62195-2. [PRO:DNx, UniProtKB:P62195]	organism-sequence	PR:P62195

PR:Q13200-2	26S proteasome non-ATPase regulatory subunit 2 isoform 2 (human)	A 26S proteasome non-ATPase regulatory subunit 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13200-2. [PRO:DNx, UniProtKB:Q13200]	organism-sequence	PR:Q13200
PR:Q13200-1	26S proteasome non-ATPase regulatory subunit 2 isoform 1 (human)	A 26S proteasome non-ATPase regulatory subunit 2 isoform 1 that is encoded in the genome of human. [PRO:JAN]	organism-sequence	PR:000002250
PR:Q13200	26S proteasome non-ATPase regulatory subunit 2 (human)	A 26S proteasome non-ATPase regulatory subunit 2 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000002180
PR:Q13190-4	syntaxin-5 isoform 4 (human)	A syntaxin-5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13190-4. [PRO:DNx, UniProtKB:Q13190]	organism-sequence	PR:Q13190
PR:Q13190-3	syntaxin-5 isoform 3 (human)	A syntaxin-5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13190-3. [PRO:DNx, UniProtKB:Q13190]	organism-sequence	PR:Q13190
PR:Q13190-2	syntaxin-5 isoform 2 (human)	A syntaxin-5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13190-2. [PRO:DNx, UniProtKB:Q13190]	organism-sequence	PR:Q13190
PR:Q13190-1	syntaxin-5 isoform 1 (human)	A syntaxin-5 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040398
PR:Q13190	syntaxin-5 (human)	A syntaxin-5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13190]	organism-gene	PR:000015797
PR:Q08945-1	FACT complex subunit SSRP1 isoform 1 (human)	A FACT complex subunit SSRP1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040339
PR:Q08945	FACT complex subunit SSRP1 (human)	A FACT complex subunit SSRP1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q08945]	organism-gene	PR:000015663
PR:Q07326-2	phosphatidylinositol-glycan biosynthesis class F protein isoform 2 (human)	A phosphatidylinositol-glycan biosynthesis class F protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q07326-2. [PRO:DNx, UniProtKB:Q07326]	organism-sequence	PR:Q07326
PR:Q07326-1	phosphatidylinositol-glycan biosynthesis class F protein isoform 1 (human)	A phosphatidylinositol-glycan biosynthesis class F protein isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040320
PR:Q07326	phosphatidylinositol-glycan biosynthesis class F protein (human)	A phosphatidylinositol-glycan biosynthesis class F protein that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q07326]	organism-gene	PR:000012695
PR:Q06265-4	exosome complex component RRP45 isoform 4 (human)	An exosome complex component RRP45 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q06265-4. [PRO:DNx, UniProtKB:Q06265]	organism-sequence	PR:Q06265
PR:Q06265-3	exosome complex component RRP45 isoform 3 (human)	An exosome complex component RRP45 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q06265-3. [PRO:DNx, UniProtKB:Q06265]	organism-sequence	PR:Q06265
PR:Q06265-2	exosome complex component RRP45 isoform 2 (human)	An exosome complex component RRP45 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q06265-2. [PRO:DNx, UniProtKB:Q06265]	organism-sequence	PR:Q06265
PR:Q06265-1	exosome complex component RRP45 isoform 1 (human)	An exosome complex component RRP45 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q06265-1. [PRO:DNx, UniProtKB:Q06265]	organism-sequence	PR:Q06265
PR:Q06265	exosome complex component RRP45 (human)	An exosome complex component RRP45 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q06265]	organism-gene	PR:000007266
